player_id,player_name,draft_year,draft_pick,draft_round,draft_team,college_name,birth_date,age_at_draft,height_in,weight_lb,position,has_college_stats,coll_season,coll_class,coll_pos,coll_conf,coll_g,coll_mp_per_g,coll_pts_per_g,coll_trb_per_g,coll_ast_per_g,coll_stl_per_g,coll_blk_per_g,coll_tov_per_g,coll_fg_pct,coll_fg3_pct,coll_ft_pct,coll_efg_pct,coll_per,coll_ts_pct,coll_usg_pct,coll_bpm,career_seasons,career_g,career_ws,career_ws_per_48,career_bpm,career_vorp,peak_bpm,window_seasons,early_vorp_sum,early_bpm_mean,early_ws_sum,early_per_mean,outcome_tier
thornsi01,Sindarius Thornwell,2017,48,2,MIL,South Carolina,1994-11-15,22.61,76.0,215.0,SG,True,2016-17,SR,G,SEC,31.0,33.9,21.4,7.1,2.8,2.1,1.0,2.5,0.444,0.392,0.83,0.51,30.3,0.59,29.5,17.1,4.0,160.0,1.1,0.032,-3.1,-0.5,-0.8,5,-0.6,-3.58,1.0,7.84,bust
cancavl01,Vlatko Čančar,2017,49,2,DEN,,1997-04-10,20.21,80.0,236.0,PF,False,,,,,,,,,,,,,,,,,,,,,5.0,143.0,2.4,0.076,-2.5,-0.2,-1.7,5,0.0,-3.03,0.8,11.27,bust
lessoma01,Mathias Lessort,2017,50,2,PHI,,1995-09-29,21.74,81.0,235.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,bust
morrimo01,Monte Morris,2017,51,2,DEN,Iowa State,1995-06-27,22.0,74.0,183.0,PG,True,2016-17,SR,G,Big 12,35.0,35.3,16.4,4.8,6.2,1.5,0.3,1.2,0.465,0.378,0.802,0.523,24.7,0.555,22.8,10.5,9.0,426.0,24.7,0.12,0.2,5.6,9.4,5,4.1,2.08,18.5,17.38,starter
sumneed01,Edmond Sumner,2017,52,2,NOP,Xavier,1995-12-31,21.49,76.0,190.0,SG,True,2016-17,SO,G,Big East,21.0,33.1,15.0,4.3,5.0,1.3,0.8,2.8,0.479,0.273,0.735,0.507,21.1,0.57,24.0,8.8,5.0,161.0,3.2,0.069,-3.0,-0.6,6.9,5,-0.5,-1.02,1.9,17.55,bust
allenka01,Kadeem Allen,2017,53,2,BOS,Arizona,1993-01-15,24.44,73.0,200.0,PG,True,2016-17,SR,G,Pac-12,34.0,30.0,9.8,4.0,3.0,1.6,0.6,1.9,0.453,0.427,0.741,0.521,16.7,0.57,18.1,7.4,3.0,47.0,1.0,0.075,-1.2,0.1,0.5,3,0.1,-2.7,1.0,10.93,bust
peteral01,Alec Peters,2017,54,2,PHO,Valparaiso,1995-04-13,22.2,81.0,235.0,PF,True,2016-17,SR,F,Horizon,29.0,35.1,23.0,10.1,2.2,0.8,0.4,2.4,0.466,0.363,0.887,0.528,28.7,0.594,30.8,7.9,1.0,20.0,0.3,0.055,-2.8,0.0,-2.8,1,0.0,-2.8,0.3,10.7,bust
willini01,Nigel Williams-Goss,2017,55,2,UTA,Gonzaga,1994-09-16,22.78,74.0,190.0,PG,True,2016-17,JR,G,WCC,38.0,32.8,16.8,6.0,4.7,1.7,0.1,2.1,0.486,0.368,0.867,0.533,25.2,0.594,24.6,10.8,1.0,10.0,0.0,0.017,-3.9,0.0,-3.9,3,0.0,-3.9,0.0,8.1,bust
birdja01,Jabari Bird,2017,56,2,BOS,California,1994-07-03,22.98,78.0,198.0,SG,True,2016-17,SR,G,Pac-12,27.0,32.0,14.3,4.7,1.0,0.7,0.2,1.9,0.44,0.365,0.764,0.542,16.5,0.562,23.5,6.2,1.0,13.0,0.2,0.098,-3.1,0.0,-3.1,1,0.0,-3.1,0.2,12.1,bust
vezenal01,Sasha Vezenkov,2017,57,2,BRK,,1995-08-06,21.89,80.0,225.0,PF,False,,,,,,,,,,,,,,,,,,,,,1.0,42.0,1.0,0.098,-0.9,0.1,-0.9,5,,,,,bust
jaramog01,Ognjen Jaramaz,2017,58,2,NYK,,1995-09-01,21.82,76.0,194.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,bust
blossja01,Jaron Blossomgame,2017,59,2,SAS,Clemson,1993-09-16,23.78,80.0,220.0,SF,True,2016-17,SR,F,ACC,33.0,34.3,17.7,6.3,1.5,0.8,0.9,1.7,0.499,0.255,0.714,0.526,23.1,0.561,25.9,6.2,1.0,27.0,0.3,0.03,-3.8,-0.2,-3.8,1,-0.2,-3.8,0.3,10.2,bust
kabaal01,Alpha Kaba,2017,60,2,ATL,,1996-01-29,21.41,82.0,242.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,bust
aytonde01,Deandre Ayton,2018,1,1,PHO,Arizona,1998-07-23,19.93,84.0,252.0,C,True,2017-18,FR,F,Pac-12,35.0,33.5,20.1,11.6,1.6,0.6,1.9,2.0,0.612,0.343,0.733,0.625,32.6,0.65,26.6,11.0,8.0,470.0,43.8,0.148,0.6,9.2,2.8,5,7.2,1.1,30.8,20.52,starter
baglema01,Marvin Bagley III,2018,2,1,SAC,Duke,1999-03-14,19.29,82.0,235.0,PF,True,2017-18,FR,F,ACC,33.0,33.9,21.0,11.1,1.5,0.8,0.9,2.3,0.614,0.397,0.627,0.64,30.6,0.643,26.3,10.8,8.0,349.0,16.3,0.102,-1.2,1.5,1.0,5,-0.4,-2.68,8.3,16.16,rotation
doncilu01,Luka Dončić,2018,3,1,ATL,,1999-02-28,19.32,80.0,230.0,PG,False,,,,,,,,,,,,,,,,,,,,,8.0,514.0,66.6,0.178,7.8,44.8,9.9,5,26.4,7.24,39.2,25.26,superstar
jacksja02,Jaren Jackson Jr.,2018,4,1,MEM,Michigan State,1999-09-15,18.78,82.0,242.0,C,True,2017-18,FR,F,Big Ten,35.0,21.8,10.9,5.8,1.1,0.6,3.0,1.8,0.513,0.396,0.797,0.595,26.9,0.647,23.5,11.7,8.0,455.0,30.2,0.111,0.8,9.2,4.6,5,5.0,0.58,19.5,17.86,starter
youngtr01,Trae Young,2018,5,1,DAL,Oklahoma,1998-09-19,19.77,74.0,164.0,PG,True,2017-18,FR,G,Big 12,32.0,35.4,27.4,3.9,8.7,1.7,0.3,5.2,0.422,0.36,0.861,0.518,28.3,0.585,37.1,11.1,8.0,498.0,44.7,0.126,2.6,19.7,5.6,5,15.2,3.1,33.1,22.26,all_star
bambamo01,Mo Bamba,2018,6,1,ORL,Texas,1998-05-12,20.12,84.0,231.0,C,True,2017-18,FR,F,Big 12,30.0,30.2,12.9,10.5,0.5,0.8,3.7,1.5,0.541,0.275,0.681,0.567,28.3,0.593,21.3,10.9,8.0,368.0,15.7,0.122,-0.1,3.0,1.3,5,2.7,0.06,12.7,16.78,starter
cartewe01,Wendell Carter Jr.,2018,7,1,CHI,Duke,1999-04-16,19.2,82.0,270.0,C,True,2017-18,FR,F,ACC,37.0,26.9,13.5,9.1,2.0,0.8,2.1,2.0,0.561,0.413,0.738,0.591,28.2,0.628,22.8,11.4,8.0,461.0,33.3,0.126,-0.3,5.3,1.6,5,0.4,-1.6,11.9,16.2,starter
sextoco01,Collin Sexton,2018,8,1,CLE,Alabama,1999-01-04,19.47,75.0,190.0,SG,True,2017-18,FR,G,SEC,33.0,29.9,19.2,3.8,3.6,0.8,0.1,2.8,0.447,0.336,0.778,0.498,23.5,0.567,32.9,6.9,8.0,475.0,19.7,0.069,-1.1,3.0,1.9,5,-0.7,-2.42,7.8,14.68,starter
knoxke01,Kevin Knox,2018,9,1,NYK,Kentucky,1999-08-11,18.87,80.0,215.0,SF,True,2017-18,FR,F,SEC,37.0,32.4,15.6,5.4,1.4,0.8,0.3,2.3,0.445,0.341,0.774,0.51,17.0,0.556,24.6,5.1,7.0,320.0,0.9,0.008,-4.4,-3.4,-1.3,5,-2.7,-3.36,-0.2,9.72,bust
bridgmi01,Mikal Bridges,2018,10,1,PHI,Villanova,1996-08-30,21.82,78.0,209.0,SF,True,2017-18,JR,F,Big East,40.0,32.1,17.7,5.3,1.9,1.5,1.1,1.4,0.514,0.435,0.851,0.623,26.8,0.655,23.2,12.9,8.0,638.0,50.0,0.113,0.9,15.8,3.3,5,10.3,1.16,32.1,14.26,all_star
gilgesh01,Shai Gilgeous-Alexander,2018,11,1,CHO,Kentucky,1998-07-12,19.96,78.0,195.0,PG,True,2017-18,FR,G,SEC,37.0,33.7,14.4,4.1,5.1,1.6,0.5,2.7,0.485,0.404,0.817,0.516,21.2,0.578,21.9,9.0,8.0,530.0,75.6,0.207,6.3,36.9,11.7,5,13.1,3.2,28.9,20.16,superstar
bridgmi02,Miles Bridges,2018,12,1,LAC,Michigan State,1998-03-21,20.27,79.0,225.0,PF,True,2017-18,SO,F,Big Ten,34.0,31.4,17.1,7.0,2.7,0.6,0.8,2.0,0.457,0.364,0.853,0.535,22.6,0.572,27.1,8.7,7.0,501.0,27.8,0.086,0.1,8.2,1.8,5,3.8,-0.4,15.9,14.45,starter
robinje01,Jerome Robinson,2018,13,1,LAC,Boston College,1997-02-22,21.34,77.0,190.0,SG,True,2017-18,JR,F,ACC,35.0,36.0,20.7,3.6,3.3,0.9,0.1,2.7,0.485,0.409,0.83,0.564,21.3,0.608,27.3,5.5,4.0,135.0,-0.2,-0.004,-4.8,-1.2,-3.2,5,-1.5,-4.7,0.1,6.66,bust
portemi01,Michael Porter Jr.,2018,14,1,DEN,Missouri,1998-06-29,19.99,82.0,218.0,SF,True,2017-18,FR,F,SEC,3.0,17.7,10.0,6.7,0.3,1.0,0.3,1.0,0.333,0.3,0.778,0.383,20.0,0.438,36.5,8.6,7.0,397.0,29.4,0.12,1.0,8.9,3.1,5,4.2,0.33,13.9,16.18,starter
browntr01,Troy Brown Jr.,2018,15,1,WAS,Oregon,1999-07-28,18.91,79.0,215.0,SF,True,2017-18,FR,F,Pac-12,35.0,31.2,11.3,6.2,3.2,1.6,0.2,2.5,0.444,0.291,0.743,0.494,16.6,0.532,21.0,3.7,6.0,356.0,8.6,0.061,-1.8,0.4,0.4,5,-0.4,-3.12,3.9,10.16,rotation
smithzh01,Zhaire Smith,2018,16,1,PHO,Texas Tech,1999-06-04,19.06,75.0,205.0,SF,True,2017-18,FR,G,Big 12,37.0,28.4,11.3,5.0,1.8,1.1,1.1,1.1,0.556,0.45,0.717,0.588,23.0,0.618,18.3,10.8,2.0,13.0,0.0,0.011,-6.1,-0.1,-5.0,2,-0.2,-7.4,0.0,5.3,bust
divindo01,Donte DiVincenzo,2018,17,1,MIL,Villanova,1997-01-31,21.4,76.0,203.0,SG,True,2017-18,SO,G,Big East,40.0,29.3,13.4,4.8,3.5,1.1,0.2,2.0,0.481,0.401,0.71,0.59,20.9,0.608,22.4,9.0,8.0,498.0,29.1,0.107,1.0,10.1,3.4,5,1.9,-1.7,9.1,11.08,all_star
walkelo01,Lonnie Walker IV,2018,18,1,SAS,Miami (FL),1998-12-14,19.53,76.0,204.0,SG,True,2017-18,FR,G,ACC,32.0,27.8,11.5,2.6,1.9,0.9,0.5,1.2,0.415,0.346,0.738,0.503,16.3,0.527,22.4,5.2,7.0,342.0,4.9,0.033,-2.5,-1.0,-1.4,5,-1.1,-2.7,3.7,11.12,bust
huertke01,Kevin Huerter,2018,19,1,ATL,Maryland,1998-08-27,19.83,78.0,198.0,SG,True,2017-18,SO,G,Big Ten,32.0,34.4,14.8,5.0,3.4,0.6,0.7,2.5,0.503,0.417,0.758,0.616,19.4,0.64,21.5,7.8,8.0,551.0,21.7,0.069,-0.9,4.1,1.0,5,3.1,-0.9,14.4,12.18,starter
okogijo01,Josh Okogie,2018,20,1,MIN,Georgia Tech,1998-09-01,19.82,76.0,213.0,SG,True,2017-18,SO,G,ACC,24.0,36.4,18.2,6.3,2.5,1.8,1.0,2.5,0.416,0.38,0.821,0.475,22.3,0.55,27.3,8.1,8.0,494.0,14.2,0.073,-1.7,0.6,3.1,5,-0.6,-2.34,8.2,10.46,rotation
allengr01,Grayson Allen,2018,21,1,UTA,Duke,1995-10-08,22.72,75.0,198.0,SG,True,2017-18,SR,G,ACC,37.0,35.6,15.5,3.3,4.6,1.7,0.1,2.1,0.418,0.37,0.85,0.536,18.8,0.58,20.7,8.4,8.0,454.0,26.4,0.109,0.3,6.6,2.1,5,2.3,-1.46,13.2,11.46,starter
hutchch01,Chandler Hutchison,2018,22,1,CHI,Boise State,1996-04-26,22.17,78.0,210.0,SF,True,2017-18,SR,G,MWC,31.0,31.0,20.0,7.7,3.5,1.5,0.3,3.4,0.475,0.359,0.728,0.528,25.9,0.575,33.2,8.9,4.0,103.0,1.1,0.03,-3.9,-0.9,-2.6,5,-1.1,-5.32,1.2,7.32,bust
holidaa01,Aaron Holiday,2018,23,1,IND,UCLA,1996-09-30,21.74,72.0,185.0,PG,True,2017-18,JR,G,Pac-12,33.0,37.7,20.3,3.7,5.8,1.3,0.2,3.8,0.461,0.429,0.828,0.557,21.1,0.609,26.7,5.9,8.0,505.0,11.6,0.068,-2.0,0.1,-0.2,5,-0.3,-2.24,5.2,11.32,rotation
simonan01,Anfernee Simons,2018,24,1,POR,,1999-06-08,19.05,75.0,200.0,SG,False,,,,,,,,,,,,,,,,,,,,,8.0,444.0,15.7,0.064,-1.0,2.9,0.6,5,0.3,-2.52,6.5,12.5,rotation
wagnemo01,Moritz Wagner,2018,25,1,LAL,Michigan,1997-04-26,21.17,83.0,245.0,C,True,2017-18,JR,F,Big Ten,39.0,27.6,14.6,7.1,0.8,1.0,0.5,1.4,0.528,0.394,0.694,0.605,24.7,0.619,25.9,9.2,8.0,399.0,17.9,0.132,0.1,3.4,4.0,5,-0.4,-3.92,3.9,10.42,starter
shamela01,Landry Shamet,2018,26,1,PHI,Wichita State,1997-03-13,21.29,77.0,190.0,SG,True,2017-18,SO,G,AAC,32.0,31.7,14.9,3.2,5.2,0.7,0.2,2.1,0.489,0.442,0.825,0.622,21.4,0.655,20.7,8.6,8.0,449.0,15.7,0.079,-1.8,0.4,-0.3,5,0.1,-1.84,11.6,10.36,rotation
williro04,Robert Williams,2018,27,1,BOS,Texas A&M,1997-10-17,20.69,81.0,249.0,C,True,2017-18,SO,F,SEC,30.0,25.6,10.4,9.2,1.4,0.8,2.6,1.7,0.632,0.0,0.471,0.632,25.5,0.614,19.0,10.6,8.0,294.0,28.3,0.236,4.6,9.6,6.0,5,7.5,4.34,22.2,21.9,starter
evansja02,Jacob Evans,2018,28,1,GSW,Cincinnati,1997-06-18,21.02,76.0,210.0,SG,True,2017-18,JR,G,AAC,36.0,30.8,13.0,4.7,3.1,1.3,1.0,1.8,0.427,0.37,0.754,0.507,20.5,0.543,22.5,9.9,2.0,59.0,-0.6,-0.047,-7.4,-0.8,-7.0,4,-1.3,-9.6,-1.1,1.25,bust
musadz01,Džanan Musa,2018,29,1,BRK,,1999-05-08,19.13,81.0,217.0,SF,False,,,,,,,,,,,,,,,,,,,,,2.0,49.0,0.0,0.003,-4.6,-0.4,-4.4,2,-0.4,-5.8,0.1,7.6,bust
spellom01,Omari Spellman,2018,30,1,ATL,Villanova,1997-07-21,20.93,80.0,245.0,C,True,2017-18,FR,F,Big East,40.0,28.1,10.9,8.0,0.8,0.7,1.5,1.0,0.476,0.433,0.7,0.573,20.6,0.588,18.3,7.5,2.0,95.0,2.4,0.068,-1.5,0.2,-1.2,2,0.3,-1.5,2.4,13.4,rotation
okoboel01,Elie Okobo,2018,31,2,PHO,,1997-10-23,20.67,75.0,190.0,PG,False,,,,,,,,,,,,,,,,,,,,,2.0,108.0,0.5,0.014,-4.1,-0.9,-1.9,2,-0.9,-3.8,0.5,9.1,bust
carteje01,Jevon Carter,2018,32,2,MEM,West Virginia,1995-09-14,22.78,72.0,200.0,PG,True,2017-18,SR,G,Big 12,37.0,35.5,17.3,4.6,6.6,3.0,0.4,2.6,0.422,0.393,0.858,0.498,24.9,0.549,25.0,12.0,8.0,465.0,9.4,0.063,-1.4,1.0,1.2,5,0.4,-1.9,4.5,9.48,rotation
brunsja01,Jalen Brunson,2018,33,2,DAL,Villanova,1996-08-31,21.82,74.0,190.0,PG,True,2017-18,JR,G,Big East,40.0,31.8,18.9,3.1,4.6,0.9,0.0,1.8,0.521,0.408,0.802,0.604,26.1,0.635,26.4,10.2,8.0,561.0,54.2,0.155,2.4,18.8,5.8,5,7.0,0.62,26.0,16.62,all_star
grahade01,Devonte' Graham,2018,34,2,ATL,Kansas,1995-02-22,23.34,73.0,195.0,PG,True,2017-18,SR,G,Big 12,39.0,37.8,17.3,4.0,7.2,1.6,0.1,2.8,0.4,0.406,0.827,0.51,21.2,0.568,23.9,8.6,6.0,336.0,12.7,0.073,-0.5,3.2,0.7,5,3.3,-0.78,12.6,13.06,starter
frazime01,Melvin Frazier,2018,35,2,ORL,Tulane,1996-08-30,21.82,78.0,210.0,SG,True,2017-18,JR,G,AAC,30.0,34.4,15.9,5.6,2.9,2.2,0.7,2.6,0.556,0.385,0.712,0.61,22.4,0.631,22.2,6.9,3.0,32.0,-0.4,-0.062,-10.0,-0.6,-2.3,4,-0.5,-11.07,-0.3,3.53,bust
robinmi01,Mitchell Robinson,2018,36,2,NYK,,1998-04-01,20.24,84.0,240.0,C,False,,,,,,,,,,,,,,,,,,,,,8.0,397.0,41.0,0.212,2.3,10.1,3.5,5,7.8,2.24,31.3,20.56,all_star
trentga02,Gary Trent Jr.,2018,37,2,SAC,Duke,1999-01-18,19.44,77.0,204.0,SG,True,2017-18,FR,G,ACC,37.0,33.9,14.5,4.2,1.4,1.2,0.1,1.0,0.415,0.402,0.876,0.528,16.7,0.567,19.5,7.0,8.0,480.0,19.0,0.07,-1.6,1.4,0.2,5,0.1,-3.68,5.7,10.46,rotation
thomakh01,Khyri Thomas,2018,38,2,PHI,Creighton,1996-05-08,22.13,75.0,210.0,SG,True,2017-18,JR,G,Big East,33.0,31.7,15.1,4.4,2.8,1.7,0.2,1.8,0.538,0.411,0.788,0.629,21.8,0.65,21.0,8.6,3.0,39.0,0.5,0.058,-2.7,-0.1,2.4,3,-0.1,-3.5,0.5,10.2,bust
bongais01,Isaac Bonga,2018,39,2,PHI,,1999-11-08,18.63,80.0,180.0,SF,False,,,,,,,,,,,,,,,,,,,,,4.0,143.0,1.7,0.044,-3.6,-0.7,-0.4,4,-0.8,-3.45,1.8,7.22,bust
kurucro01,Rodions Kurucs,2018,40,2,BRK,,1998-02-05,20.39,81.0,228.0,SF,False,,,,,,,,,,,,,,,,,,,,,3.0,131.0,2.3,0.052,-2.8,-0.4,2.2,5,-0.5,-3.72,2.0,6.94,bust
vandeja01,Jarred Vanderbilt,2018,41,2,ORL,Kentucky,1999-04-03,19.23,80.0,214.0,PF,True,2017-18,FR,F,SEC,14.0,17.0,5.9,7.9,1.0,0.4,0.8,1.1,0.426,0.0,0.632,0.426,21.6,0.476,20.8,6.4,8.0,374.0,18.6,0.122,-0.2,3.3,1.5,5,0.4,-4.52,3.2,10.9,starter
brownbr01,Bruce Brown,2018,42,2,DET,Miami (FL),1996-08-15,21.86,76.0,202.0,SG,True,2017-18,SO,G,ACC,19.0,33.7,11.4,7.1,4.0,1.3,0.8,2.3,0.415,0.267,0.629,0.457,16.9,0.488,21.2,5.1,8.0,539.0,22.9,0.082,-1.6,1.3,0.7,5,2.6,-0.88,17.1,12.64,rotation
jacksju02,Justin Jackson,2018,43,2,DEN,Maryland,1997-02-18,21.35,79.0,225.0,,True,2017-18,SO,F,Big Ten,11.0,29.2,9.8,8.1,1.9,0.8,0.8,2.9,0.366,0.25,0.828,0.416,14.2,0.47,24.1,1.9,,,,,,,,0,,,,,bust
sanonis01,Issuf Sanon,2018,44,2,WAS,,1999-10-30,18.66,76.0,172.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,bust
diallha01,Hamidou Diallo,2018,45,2,BRK,Kentucky,1998-07-31,19.9,77.0,202.0,SG,True,2017-18,FR,G,SEC,37.0,24.8,10.0,3.6,1.2,0.8,0.4,1.4,0.428,0.338,0.616,0.47,13.8,0.498,22.6,2.9,6.0,265.0,6.2,0.06,-2.1,-0.1,18.7,5,-0.7,-2.98,4.4,12.36,bust
meltode01,De'Anthony Melton,2018,46,2,HOU,USC,1998-05-28,20.08,74.0,200.0,PG,True,2016-17,FR,G,Pac-12,36.0,27.0,8.3,4.7,3.5,1.9,1.0,1.8,0.437,0.284,0.706,0.483,19.2,0.53,17.7,7.2,8.0,405.0,15.0,0.078,0.2,5.2,2.3,5,4.6,0.44,11.8,13.3,starter
mykhasv01,Svi Mykhailiuk,2018,47,2,LAL,Kansas,1997-06-10,21.04,79.0,205.0,SF,True,2017-18,SR,G,Big 12,39.0,34.5,14.6,3.9,2.7,1.2,0.3,1.7,0.434,0.444,0.804,0.556,16.9,0.572,21.0,6.6,8.0,381.0,5.3,0.039,-2.4,-0.6,4.1,5,-0.8,-3.04,1.7,8.64,bust
bateske01,Keita Bates-Diop,2018,48,2,MIN,Ohio State,1996-01-23,22.42,80.0,229.0,SF,True,2017-18,JR,F,Big Ten,34.0,33.1,19.8,8.7,1.6,0.9,1.6,1.8,0.48,0.359,0.794,0.544,27.5,0.577,29.4,11.1,6.0,283.0,7.4,0.078,-1.6,0.5,0.2,5,0.0,-2.52,3.0,11.72,rotation
metuch01,Chimezie Metu,2018,49,2,SAS,USC,1997-03-22,21.26,82.0,225.0,C,True,2017-18,JR,F,Pac-12,34.0,31.0,15.7,7.4,1.6,0.8,1.7,2.0,0.523,0.3,0.73,0.538,23.5,0.574,25.8,5.6,6.0,260.0,5.7,0.076,-1.6,0.3,1.7,5,0.2,-2.44,4.2,14.76,rotation
johnsal02,Alize Johnson,2018,50,2,IND,Missouri State,1996-04-22,22.18,81.0,212.0,PF,True,2017-18,SR,F,MVC,33.0,31.2,15.0,11.6,2.8,0.5,0.4,2.2,0.43,0.281,0.759,0.481,24.1,0.528,27.1,5.9,5.0,76.0,1.3,0.108,-2.4,-0.1,2.7,5,-0.1,-3.22,1.5,12.8,bust
carrto01,Tony Carr,2018,51,2,NOP,Penn State,1997-10-11,20.71,77.0,204.0,,True,2017-18,SO,G,Big Ten,37.0,35.4,19.6,4.9,5.0,0.8,0.3,2.3,0.408,0.433,0.799,0.482,22.2,0.527,29.9,8.2,,,,,,,,0,,,,,bust
edwarvi01,Vince Edwards,2018,52,2,UTA,Purdue,1996-04-05,22.22,80.0,225.0,SF,True,2017-18,SR,F,Big Ten,35.0,31.6,14.6,7.4,2.9,0.5,0.6,2.0,0.476,0.398,0.833,0.544,21.8,0.587,23.8,8.1,1.0,2.0,0.0,-0.014,-6.4,0.0,-6.4,1,0.0,-6.4,0.0,3.8,bust
hallde01,Devon Hall,2018,53,2,OKC,Virginia,1995-07-07,22.97,74.0,215.0,PG,True,2017-18,SR,G,ACC,34.0,32.1,11.7,4.2,3.1,0.9,0.1,1.0,0.454,0.432,0.894,0.552,20.3,0.599,19.5,10.1,1.0,11.0,-0.2,-0.116,-6.7,-0.1,-6.7,1,-0.1,-6.7,-0.2,3.1,bust
miltosh01,Shake Milton,2018,54,2,DAL,SMU,1996-09-26,21.75,77.0,205.0,SG,True,2017-18,JR,G,AAC,22.0,36.4,18.0,4.7,4.4,1.4,0.6,2.3,0.449,0.434,0.847,0.551,24.2,0.606,25.0,8.7,7.0,359.0,11.7,0.084,-2.0,-0.1,0.3,5,0.1,-2.0,9.8,12.58,bust
kulboar01,Arnoldas Kulboka,2018,55,2,CHO,,1998-01-04,20.47,82.0,220.0,SF,False,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,-0.217,-21.8,0.0,-21.8,4,0.0,-21.8,0.0,-10.7,bust
spaldra01,Ray Spalding,2018,56,2,PHI,Louisville,1997-03-11,21.29,82.0,215.0,C,True,2017-18,JR,F,ACC,36.0,27.6,12.3,8.7,1.3,1.5,1.7,1.7,0.543,0.263,0.64,0.55,25.6,0.568,22.9,8.2,2.0,16.0,0.1,0.024,-6.2,-0.2,-5.1,5,-0.3,-9.28,0.3,7.52,bust
herveke01,Kevin Hervey,2018,57,2,OKC,UT Arlington,1996-07-09,21.96,80.0,230.0,PF,True,2017-18,SR,F,Sun Belt,33.0,32.2,20.5,8.5,2.2,1.2,0.6,2.7,0.446,0.339,0.807,0.517,23.7,0.553,31.0,5.5,1.0,10.0,-0.1,-0.085,-5.1,0.0,-5.1,1,0.0,-5.1,-0.1,5.0,bust
welshth01,Thomas Welsh,2018,58,2,DEN,UCLA,1996-02-03,22.39,84.0,255.0,C,True,2017-18,SR,C,Pac-12,33.0,33.2,12.6,10.8,1.4,0.7,0.9,1.0,0.485,0.402,0.828,0.552,20.3,0.577,17.7,5.8,1.0,11.0,0.1,0.162,1.2,0.0,1.2,1,0.0,1.2,0.1,16.1,bust
kingge03,George King,2018,59,2,PHO,Colorado,1994-01-15,24.44,78.0,220.0,SF,True,2017-18,SR,G,Pac-12,32.0,28.5,12.9,7.8,1.1,0.5,0.7,2.0,0.445,0.395,0.782,0.542,18.8,0.574,23.3,4.7,2.0,5.0,-0.1,-0.225,-17.2,-0.1,-7.9,4,-0.1,-14.0,-0.1,-5.2,bust
antetko01,Kostas Antetokounmpo,2018,60,2,PHI,Dayton,1997-11-20,20.6,82.0,200.0,PF,True,2017-18,FR,F,A-10,29.0,15.1,5.2,2.9,0.4,0.2,1.1,1.3,0.574,0.133,0.516,0.584,13.7,0.575,20.9,-2.1,3.0,22.0,-0.2,-0.098,-9.9,-0.2,-0.7,3,-0.1,-8.67,-0.2,5.13,bust
willizi01,Zion Williamson,2019,1,1,NOP,Duke,2000-07-06,18.97,78.0,284.0,PF,True,2018-19,FR,F,ACC,33.0,30.0,22.6,8.9,2.1,2.1,1.8,2.4,0.68,0.338,0.64,0.708,40.8,0.702,28.6,20.1,6.0,276.0,30.3,0.17,4.5,14.1,7.0,5,9.9,4.38,21.8,24.8,all_star
moranja01,Ja Morant,2019,2,1,MEM,Murray State,1999-08-10,19.88,74.0,174.0,PG,True,2018-19,SO,G,OVC,33.0,36.6,24.5,5.7,10.0,1.8,0.8,5.2,0.499,0.363,0.813,0.553,31.6,0.612,33.3,10.0,7.0,327.0,24.3,0.113,2.5,11.8,6.1,5,10.1,2.96,20.5,20.48,all_star
barrerj01,RJ Barrett,2019,3,1,NYK,Duke,2000-06-14,19.03,78.0,214.0,SF,True,2018-19,FR,F,ACC,38.0,35.3,22.6,7.6,4.3,0.9,0.4,3.2,0.454,0.308,0.665,0.506,23.3,0.532,32.2,8.6,7.0,444.0,17.3,0.057,-1.5,1.8,0.6,5,-0.4,-2.2,11.0,13.42,rotation
huntede01,De'Andre Hunter,2019,4,1,LAL,Virginia,1997-12-02,21.56,79.0,221.0,SF,True,2018-19,SO,G,ACC,38.0,32.5,15.2,5.1,2.0,0.6,0.6,1.4,0.52,0.438,0.783,0.579,24.3,0.618,24.1,10.8,7.0,372.0,13.1,0.057,-2.7,-2.0,1.6,5,-2.6,-2.62,7.6,11.82,bust
garlada01,Darius Garland,2019,5,1,CLE,Vanderbilt,2000-01-26,19.41,73.0,192.0,PG,True,2018-19,FR,G,SEC,5.0,27.8,16.2,3.8,2.6,0.8,0.4,3.0,0.537,0.478,0.75,0.639,23.6,0.657,27.9,4.9,7.0,427.0,27.1,0.093,0.2,7.9,3.1,5,4.2,-0.72,16.5,15.0,starter
culveja01,Jarrett Culver,2019,6,1,PHO,Texas Tech,1999-02-20,20.34,78.0,195.0,SF,True,2018-19,SO,G,Big 12,38.0,32.5,18.5,6.4,3.7,1.5,0.6,2.7,0.461,0.304,0.707,0.505,25.1,0.542,32.2,11.6,4.0,144.0,-0.1,-0.001,-4.5,-1.6,-4.0,5,-1.7,-4.8,-0.1,9.15,bust
